cid,month,spending,transaction
4227,6,1081.66,34
4227,7,49.53,16
4227,8,43.26,27
4227,9,87.98,25
4227,10,73.06,32
4227,11,72.78,28
4227,12,76.66,47
4228,1,86.22,22
4228,3,66.23,21
4228,4,107.37,27
4228,6,129.07,32
4228,8,170.19,30
4228,9,177.83,27
4228,10,294.43,38
4229,2,76.31,35
4229,4,64.41,27
4229,5,84.69,34
4229,7,133.62,28
4229,10,48.57,29
4229,11,74.15,26
4229,12,69.18,36
4230,1,83.41,26
4230,2,109.02,65
4230,3,53.24,17
4230,4,56.61,18
4230,5,55.20,24
4230,10,70.63,19
4230,11,89.67,24
4230,12,27.92,51
4231,2,275.34,29
4231,5,88.82,26
4231,7,332.64,42
4231,9,224.83,30
4231,10,85.54,22
4231,12,95.82,22
4232,1,65.30,21
4232,2,59.87,27
4232,4,37.12,15
4232,8,78.74,34
4232,11,422.42,39
4232,12,355.73,31
4233,2,51.43,32
4233,3,143.76,29
4233,6,74.17,19
4233,7,257.17,67
4233,8,131.67,30
4233,10,147.77,46
4233,11,34.35,42
4234,1,122.49,42
4234,2,109.20,28
4234,5,82.48,24
4234,7,44.55,17
4234,8,134.63,35
4234,9,83.94,24
4234,10,81.05,35
4234,12,44.84,17
4235,1,67.94,22
4235,2,131.67,34
4235,6,131.05,25
4235,8,175.45,30
4235,9,88.03,23
4235,10,84.46,24
4235,11,66.10,21
4235,12,53.12,30
4236,1,71.70,39
4236,2,44.43,15
4236,3,93.40,23
4236,4,128.42,24
4236,7,112.59,22
4236,8,59.81,47
4236,12,33.76,14
4237,3,37.40,18
4237,5,648.41,33
4237,6,77.27,32
4237,7,113.28,29
4237,8,47.32,41
4237,9,36.25,38
4237,11,270.81,40
4237,12,83.20,23
4238,2,41.00,19
4238,4,59.30,28
4238,5,46.12,21
4238,7,174.42,30
4238,8,58.18,39
4238,9,57.21,26
4238,10,75.77,19
4238,11,57.95,31
4238,12,50.52,25
4239,1,45.52,21
4239,4,121.32,23
4239,5,46.61,19
4239,8,68.28,23
4239,9,131.34,26
4239,10,110.69,28
4239,11,113.42,39
4239,12,34.58,26
4240,1,46.93,37
4240,3,56.51,18
4240,4,43.12,20
4240,6,103.21,38
4240,7,56.04,19
4240,8,50.72,32
4240,10,42.06,19
4241,1,77.73,28
4241,3,57.09,35
4241,4,93.08,37
4241,6,56.34,27
4241,7,44.83,21
4241,11,59.47,24
4241,12,58.72,20
4242,2,110.81,25
4242,3,86.16,24
4242,5,110.75,27
4242,6,238.03,35
4242,8,132.39,26
4242,9,40.54,15
4242,10,48.32,20
4243,1,95.64,31
4243,2,53.56,22
4243,6,42.65,33
4243,7,54.61,28
4243,9,59.94,24
4243,10,72.94,24
4243,11,167.63,38
4244,1,534.96,32
4244,2,79.90,27
4244,4,96.30,25
4244,5,65.99,43
4244,6,76.52,34
4244,8,41.03,20
4244,10,101.49,25
4244,12,95.16,28
4245,1,66.61,29
4245,2,51.46,24
4245,4,51.24,22
4245,5,100.39,26
4245,6,202.99,30
4245,7,83.77,26
4245,9,176.93,37
4245,10,132.09,24
4245,11,193.06,26
4246,6,83.53,26
4246,8,60.40,31
4246,9,116.29,36
4246,10,74.40,27
4246,11,64.29,35
4246,12,83.56,30
4247,3,66.02,27
4247,6,414.29,31
4247,7,136.94,27
4247,9,91.58,23
4247,10,67.39,28
4247,12,129.01,33
4248,2,247.77,47
4248,3,35.47,41
4248,4,61.82,20
4248,7,53.79,17
4248,8,99.41,61
4248,10,155.42,24
4248,11,68.18,23
4249,1,105.91,27
4249,2,115.61,38
4249,4,78.18,28
4249,5,45.65,18
4249,6,100.18,22
4249,9,65.52,57
4249,10,174.84,39
4250,3,57.62,36
4250,7,98.47,25
4250,8,47.10,19
4250,9,51.83,39
4251,1,30.14,48
4251,3,95.00,32
4251,4,71.28,29
4251,5,58.92,25
4251,7,54.21,31
4251,8,79.64,28
4251,9,70.82,24
4251,11,50.88,30
4251,12,273.16,47
4252,2,52.30,45
4252,4,75.72,27
4252,5,327.64,35
4252,9,56.51,20
4252,10,37.20,23
4252,11,33.39,21
4253,2,236.47,40
4253,3,70.94,55
4253,4,75.40,33
4253,5,629.74,43
4253,6,182.72,35
4253,7,63.31,33
4253,9,39.73,27
4253,11,75.65,29
4253,12,93.33,22
4254,1,51.04,24
4254,3,88.46,23
4254,4,147.96,32
4254,5,73.28,48
4254,8,44.12,18
4254,9,52.08,28
4254,11,66.34,23
4254,12,53.82,30
4255,1,110.25,26
4255,2,91.03,22
4255,3,63.01,30
4255,4,58.88,20
4255,5,33.03,16
4255,6,166.64,66
4255,7,93.52,42
4255,9,32.82,23
4255,10,117.07,31
4255,11,56.04,40
4255,12,83.35,24
4256,2,244.04,39
4256,5,95.67,41
4256,7,102.46,31
4256,8,69.02,22
4256,9,150.67,39
4256,10,52.83,21
4256,11,240.12,28
4257,1,67.04,25
4257,2,35.12,22
4257,4,97.53,32
4257,6,73.98,25
4257,7,51.50,25
4257,9,115.40,28
4257,10,129.47,44
4257,11,50.95,40
4258,1,393.01,30
4258,3,87.15,22
4258,4,132.29,33
4258,5,240.82,34
4258,7,213.89,41
4258,8,100.03,28
4258,11,217.23,50
4258,12,91.31,30
4259,3,40.18,18
4259,4,167.37,25
4259,5,78.89,30
4259,6,54.86,33
4259,8,56.24,18
4259,10,59.82,22
4259,11,173.52,37
4259,12,86.07,22
4260,1,45.82,18
4260,2,62.07,32
4260,3,138.41,27
4260,5,60.25,23
4260,6,37.12,31
4260,8,127.34,40
4260,11,73.97,21
4260,12,47.64,17
4261,1,56.24,31
4261,3,45.25,22
4261,4,38.20,24
4261,5,83.56,26
4261,6,110.76,30
4261,7,101.70,22
4261,8,118.35,30
4261,9,56.42,27
4261,11,134.07,35
4261,12,31.75,18
4262,2,126.55,34
4262,3,90.22,21
4262,6,43.34,48
4262,7,71.31,24
4262,9,42.86,29
4262,11,167.24,29
4263,1,117.97,29
4263,2,64.96,39
4263,3,77.50,34
4263,4,44.64,23
4263,5,66.31,22
4263,6,257.46,32
4263,10,44.38,24
4263,11,106.39,33
4263,12,109.27,41
4264,1,308.79,42
4264,2,69.54,29
4264,4,55.54,28
4264,5,96.84,53
4264,6,65.65,23
4264,7,109.22,50
4264,8,164.63,26
4264,11,39.94,27
4264,12,176.66,41
4265,1,72.34,22
4265,2,250.09,46
4265,3,69.10,25
4265,4,52.01,30
4265,5,34.25,32
4265,6,94.63,22
4265,8,79.44,23
4265,9,114.66,23
4265,10,184.02,28
4266,1,69.44,32
4266,2,30.03,8
4266,3,57.11,18
4266,4,126.40,33
4266,5,26.59,10
4266,6,88.43,42
4266,7,100.74,33
4266,8,63.81,25
4266,9,136.45,47
4266,10,68.08,22
4266,11,78.61,24
4266,12,88.61,35
4267,1,35.89,23
4267,2,64.60,30
4267,3,154.11,30
4267,5,58.71,25
4267,7,120.98,29
4267,10,109.39,28
4267,11,191.01,43
4267,12,161.47,33
4268,2,140.11,26
4268,3,88.09,27
4268,4,251.81,43
4268,5,116.35,29
4268,6,30.78,32
4268,7,71.31,38
4268,9,49.02,27
4268,10,109.35,29
4269,1,95.47,33
4269,2,146.45,31
4269,4,307.70,43
4269,5,60.50,26
4269,7,108.09,25
4269,9,76.00,21
4269,10,52.64,31
4269,11,124.79,33
4269,12,75.73,43
4270,2,79.19,32
4270,4,164.87,37
4270,5,198.27,44
4270,8,59.70,20
4270,9,69.08,30
4270,10,97.69,28
4270,12,49.75,20
4271,1,39.04,19
4271,4,324.15,32
4271,7,98.41,28
4271,8,68.35,25
4271,11,345.27,35
4272,2,81.93,36
4272,3,69.65,33
4272,4,94.04,28
4272,5,69.13,26
4272,6,228.99,27
4272,11,105.35,25
4272,12,45.08,22
4273,3,165.16,28
4273,4,50.70,17
4273,5,102.67,22
4273,8,43.72,17
4273,9,59.91,26
4273,10,43.21,27
4273,11,94.90,63
4273,12,89.50,24
4274,1,71.45,25
4274,2,172.56,26
4274,6,36.54,15
4274,7,68.03,33
4274,9,47.63,16
4274,10,36.28,23
4274,11,52.58,23
4274,12,67.36,23
4275,1,77.21,27
4275,2,52.34,21
4275,3,323.53,28
4275,4,53.71,18
4275,5,71.71,21
4275,8,134.78,31
4275,9,124.71,42
4275,10,211.14,49
4275,11,51.73,21
4275,12,117.91,40
4276,1,187.44,32
4276,5,38.07,13
4276,6,37.30,25
4276,7,39.03,24
4276,8,317.64,35
4276,9,114.63,36
4276,11,141.72,54
4277,1,53.19,17
4277,2,64.98,26
4277,3,71.61,26
4277,4,82.44,32
4277,7,148.02,30
4278,1,92.45,32
4278,2,62.60,30
4278,3,49.76,46
4278,5,120.18,26
4278,6,168.45,38
4278,11,81.71,23
4279,5,66.21,22
4279,6,85.40,26
4279,7,59.86,39
4279,8,59.46,23
4279,11,56.74,23
4279,12,57.16,22
4280,2,118.66,31
4280,3,84.61,34
4280,4,58.81,42
4280,7,50.87,20
4280,8,44.39,39
4280,9,58.45,19
4280,11,45.57,15
4280,12,134.86,24
4281,2,117.65,25
4281,3,106.02,22
4281,4,71.75,26
4281,5,120.14,26
4281,8,102.02,29
4281,9,63.13,19
4282,1,58.05,33
4282,4,111.65,25
4282,5,39.60,16
4282,6,39.07,34
4282,7,50.22,17
4282,8,86.76,27
4282,9,31.39,31
4282,11,125.31,33
4282,12,69.43,37
4283,1,172.18,51
4283,3,105.84,25
4283,4,110.65,34
4283,6,66.08,26
4283,7,76.83,27
4283,12,84.34,31
4284,1,44.82,15
4284,2,49.44,22
4284,3,54.49,30
4284,5,67.06,30
4284,10,45.24,40
4284,11,115.68,27
4285,2,59.05,24
4285,3,148.67,26
4285,6,398.14,37
4285,7,143.55,27
4285,8,37.43,30
4285,9,144.94,35
4285,10,80.04,25
4285,11,100.68,34
4286,1,110.89,31
4286,2,59.98,20
4286,3,263.79,47
4286,5,106.70,28
4286,6,177.54,26
4286,7,61.74,23
4286,9,76.01,19
4286,10,52.57,18
4286,11,178.80,36
4286,12,48.23,26
4287,2,116.59,43
4287,3,194.75,28
4287,4,39.86,20
4287,6,78.23,26
4287,7,57.80,18
4287,8,84.76,50
4287,11,85.15,23
4287,12,44.29,18
4288,1,151.13,32
4288,3,50.74,25
4288,4,99.29,25
4288,5,181.67,33
4288,6,105.56,24
4288,7,107.89,31
4288,9,57.52,25
4288,10,209.26,32
4288,12,71.16,21
4289,1,50.25,21
4289,2,181.73,38
4289,4,50.82,16
4289,5,91.66,25
4289,6,52.32,23
4289,7,62.60,18
4289,8,611.23,46
4289,9,52.66,35
4289,10,87.75,34
4289,11,60.99,28
4290,1,94.17,23
4290,2,243.54,28
4290,4,48.89,21
4290,5,432.14,55
4290,6,77.98,31
4290,8,38.27,15
4290,9,143.18,48
4290,12,37.45,15
4291,1,111.54,30
4291,2,29.75,27
4291,3,34.02,12
4291,4,247.82,30
4291,5,82.06,40
4291,7,85.23,34
4291,8,64.03,22
4291,9,30.08,15
4291,10,128.49,33
4291,11,46.92,21
4291,12,95.93,59
4292,2,79.46,34
4292,3,87.84,21
4292,4,146.07,28
4292,5,83.83,21
4292,6,52.35,20
4292,7,301.00,39
4292,11,54.71,30
4292,12,491.54,48
4293,1,85.32,24
4293,3,45.12,25
4293,6,84.98,26
4293,7,84.85,26
4293,9,340.73,59
4293,11,59.40,18
4293,12,52.00,21
4294,2,64.88,22
4294,3,71.96,19
4294,6,39.55,16
4294,10,84.41,28
4295,3,72.70,27
4295,6,47.69,28
4295,7,360.94,48
4295,9,59.28,35
4295,11,399.21,36
4295,12,77.68,30
4296,1,130.87,29
4296,2,47.04,19
4296,3,72.45,24
4296,5,59.43,22
4296,7,81.00,21
4296,9,105.58,27
4296,10,139.84,34
4296,11,224.50,35
4296,12,151.48,28
4297,2,123.35,33
4297,3,68.82,22
4297,4,83.82,33
4297,5,536.43,57
4297,6,97.67,37
4297,8,256.57,30
4297,9,52.00,23
4297,10,84.23,24
4298,1,180.79,28
4298,2,50.31,18
4298,3,80.85,27
4298,4,51.24,39
4298,5,92.48,23
4298,6,117.03,28
4298,9,73.72,23
4298,10,92.66,35
4298,12,123.81,30
4299,2,235.18,39
4299,3,74.60,25
4299,4,44.27,19
4299,5,64.21,35
4299,6,114.73,36
4299,7,58.58,40
4299,8,66.88,25
4299,9,30.34,11
4299,12,99.76,29
4300,1,60.30,23
4300,4,59.68,32
4300,5,50.68,34
4300,6,71.94,29
4300,10,162.32,34
4300,12,74.58,32
4301,2,100.77,32
4301,3,65.42,31
4301,4,68.07,32
4301,5,32.33,22
4301,6,40.86,16
4301,7,51.78,26
4301,10,206.59,26
4302,2,100.69,33
4302,4,155.61,33
4302,5,57.71,28
4302,7,71.95,26
4302,8,50.78,21
4302,9,131.16,27
4302,10,75.78,23
4302,12,65.12,42
4303,4,166.53,37
4303,5,63.90,22
4303,6,107.76,29
4303,7,64.01,18
4303,9,34.96,18
4303,12,39.77,21
4304,1,238.24,30
4304,4,117.43,39
4304,5,431.03,33
4304,6,57.88,22
4304,7,209.81,45
4304,8,100.25,33
4304,9,48.07,20
4305,5,52.79,26
4305,7,40.97,33
4305,8,48.74,21
4305,10,39.19,17
4306,1,138.81,41
4306,2,75.43,22
4306,3,47.19,16
4306,5,557.43,43
4306,6,116.26,31
4306,7,98.97,45
4306,9,39.83,15
4306,11,262.11,31
4306,12,234.56,31
4307,2,94.87,25
4307,3,63.44,29
4307,4,128.13,30
4307,5,127.33,30
4307,9,86.68,24
4307,10,367.66,51
4307,11,39.95,15
4307,12,50.41,20
4308,1,71.53,22
4308,3,91.38,48
4308,4,93.07,24
4308,7,45.46,20
4308,8,259.63,45
4308,9,164.15,36
4308,11,50.93,22
4309,2,67.49,20
4309,3,78.88,29
4309,4,223.47,39
4309,5,94.07,42
4309,6,137.53,31
4309,10,43.20,27
4309,12,39.82,13
4310,2,98.29,34
4310,3,60.58,20
4310,4,64.73,29
4310,6,69.07,24
4310,7,54.64,18
4310,8,43.43,28
4310,9,224.22,26
4310,11,41.42,20
4311,1,124.99,29
4311,5,68.84,22
4311,6,72.66,58
4311,8,58.62,18
4311,9,43.45,49
4311,12,68.90,29
4312,3,162.31,38
4312,4,63.68,31
4312,6,123.78,39
4312,7,88.67,28
4312,8,59.40,26
4312,9,35.45,20
4312,10,58.61,52
4313,1,52.74,17
4313,4,45.75,16
4313,6,93.51,27
4313,7,71.02,35
4313,8,141.84,29
4313,10,55.93,37
4313,11,80.06,20
4314,3,136.49,30
4314,4,39.94,13
4314,5,65.19,33
4314,7,47.49,20
4314,9,206.55,34
4314,12,284.99,37
4315,2,72.32,27
4315,3,153.16,26
4315,5,109.89,33
4315,11,66.94,29
4315,12,78.38,24
4316,1,70.90,28
4316,2,62.50,36
4316,3,159.18,31
4316,5,56.18,33
4316,6,35.29,45
4316,9,50.33,25
4316,10,163.94,35
4316,11,134.71,35
4317,1,100.88,23
4317,3,99.84,40
4317,5,66.25,27
4317,6,51.15,22
4317,7,76.55,25
4317,8,71.72,42
4317,9,630.73,32
4317,11,63.77,26
4317,12,136.82,25
4318,1,116.98,33
4318,3,72.64,19
4318,4,53.95,23
4318,5,96.20,26
4318,6,106.42,27
4318,7,261.94,47
4318,10,43.01,15
4318,11,67.41,21
4318,12,38.35,23
4319,2,80.33,50
4319,5,69.41,29
4319,6,97.98,32
4319,7,74.41,25
4319,9,59.57,19
4319,11,68.45,34
4320,1,73.29,33
4320,4,65.72,23
4320,5,82.29,36
4320,6,75.43,38
4320,7,41.28,21
4321,2,97.01,27
4321,6,215.91,34
4321,7,118.33,32
4321,9,106.23,27
4322,1,65.25,25
4322,2,130.73,25
4322,3,135.67,30
4322,4,45.34,37
4322,6,86.57,23
4322,7,67.66,25
4322,8,61.75,20
4322,9,32.28,31
4322,10,36.99,20
4322,11,102.13,32
4322,12,245.12,41
4323,2,83.62,24
4323,5,45.86,16
4323,6,81.29,20
4323,9,45.63,28
4323,11,52.03,29
4324,1,105.26,29
4324,2,47.09,17
4324,4,40.81,20
4324,5,31.91,13
4324,7,66.67,22
4324,8,55.93,24
4324,10,59.02,25
4325,1,54.66,38
4325,2,72.95,26
4325,3,326.30,45
4325,5,80.99,33
4325,10,159.96,39
4325,12,41.30,35
4326,2,81.30,44
4326,3,444.24,50
4326,6,115.90,24
4326,8,73.46,34
4326,10,63.24,25
4326,12,140.89,34
4327,1,202.17,52
4327,2,252.65,30
4327,6,267.62,34
4327,7,69.37,20
4327,8,41.27,48
4327,10,49.80,27
4328,1,91.05,21
4328,2,109.82,26
4328,4,80.71,27
4328,5,83.37,22
4328,6,78.32,28
4328,7,75.72,23
4329,1,192.63,41
4329,2,138.54,33
4329,3,90.89,43
4329,8,171.69,30
4329,9,98.10,37
4330,1,70.86,21
4330,2,127.56,25
4330,3,54.22,27
4330,6,59.76,21
4330,7,61.70,21
4330,10,46.49,20
4330,11,107.28,23
4330,12,41.23,16
4331,2,383.88,32
4331,3,205.91,27
4331,4,68.04,20
4331,8,334.47,49
4331,9,56.00,26
4331,12,63.04,24
4332,1,74.82,27
4332,2,274.88,34
4332,6,74.05,36
4332,7,101.99,26
4332,11,34.13,23
4332,12,44.32,21
4333,2,184.72,33
4333,4,39.59,18
4333,5,69.91,31
4333,10,37.94,17
4333,11,161.06,37
4334,2,50.87,19
4334,3,45.90,26
4334,4,103.85,21
4334,5,142.09,30
4334,6,67.70,24
4334,8,160.04,26
4335,1,35.85,39
4335,3,128.70,49
4335,4,145.71,40
4335,7,69.55,38
4335,9,57.55,25
4335,10,96.97,31
4335,11,71.31,32
4335,12,78.85,28
4336,1,48.83,24
4336,2,39.71,13
4336,3,130.71,53
4336,5,163.98,52
4336,6,56.94,19
4336,7,126.40,28
4336,8,67.16,21
4336,9,74.58,26
4336,10,682.98,41
4336,11,633.38,33
4336,12,57.75,24
4337,1,64.48,26
4337,2,28.45,19
4337,3,78.85,22
4337,4,373.58,31
4337,6,101.37,32
4337,7,76.88,26
4337,8,96.23,24
4337,10,66.11,25
4338,1,34.09,14
4338,4,155.55,26
4338,5,36.37,13
4338,6,96.07,32
4338,7,36.19,20
4338,8,29.35,8
4338,10,267.32,32
4338,12,60.70,45
4339,2,51.05,19
4339,3,185.04,25
4339,4,60.50,18
4339,5,49.56,31
4339,6,87.16,22
4339,7,72.49,28
4339,11,293.45,31
4340,1,85.56,28
4340,3,47.66,16
4340,4,46.51,17
4340,5,124.72,26
4340,6,73.74,24
4340,8,60.77,40
4340,9,124.68,26
4340,11,137.55,25
4341,1,124.70,29
4341,2,63.36,22
4341,3,47.45,23
4341,4,77.28,23
4341,5,80.96,38
4341,6,138.86,29
4341,7,73.36,73
4341,8,60.97,35
4341,9,99.39,28
4341,10,180.05,28
4341,11,45.65,33
4341,12,125.08,28
4342,1,80.73,29
4342,3,151.08,41
4342,4,54.64,25
4342,5,65.22,36
4342,6,75.22,26
4342,7,58.88,23
4342,8,31.46,14
4342,9,102.87,22
4342,11,105.90,27
4343,1,91.28,21
4343,2,73.72,20
4343,3,84.85,43
4343,5,63.80,25
4343,7,126.31,29
4343,8,121.13,43
4343,9,130.38,30
4343,11,37.87,33
4343,12,80.28,21
4344,1,120.61,27
4344,2,50.74,22
4344,3,34.00,18
4344,4,220.82,30
4344,5,61.99,22
4344,6,58.69,22
4344,7,67.79,27
4344,10,65.50,23
4344,11,119.49,40
4344,12,45.17,20
4345,1,370.17,36
4345,2,336.94,52
4345,3,76.74,44
4345,4,59.02,31
4345,5,116.26,28
4345,7,28.63,21
4345,8,88.91,22
4345,9,77.56,25
4345,11,135.90,33
4345,12,55.34,47
4346,1,151.35,39
4346,2,115.56,36
4346,4,43.21,18
4346,8,157.80,35
4346,9,46.71,28
4346,10,110.52,22
4347,3,71.22,27
4347,4,54.85,22
4347,5,36.19,22
4347,6,57.91,28
4347,7,73.26,27
4347,9,38.84,16
4347,10,78.53,45
4348,1,62.85,24
4348,3,73.34,44
4348,4,63.45,19
4348,6,35.38,14
4348,7,70.52,22
4348,8,978.96,37
4348,9,122.11,40
4349,1,135.31,35
4349,3,68.42,23
4349,4,38.84,43
4349,5,37.17,18
4349,6,300.41,31
4349,7,188.05,35
4349,8,51.34,38
4349,9,35.26,29
4349,10,121.55,33
4349,11,44.07,25
4350,1,92.44,29
4350,2,55.85,17
4350,4,115.13,25
4350,5,36.18,20
4350,6,155.57,28
4350,7,176.08,30
4350,8,172.51,42
4350,10,50.58,28
4350,12,236.98,37
4351,1,82.98,29
4351,2,83.35,50
4351,3,41.73,21
4351,4,95.43,46
4351,5,48.73,18
4351,6,46.81,17
4351,7,67.46,21
4351,10,32.67,11
4351,12,56.02,27
4352,1,168.55,27
4352,3,51.38,20
4352,7,36.51,12
4352,11,40.40,19
4353,1,144.89,25
4353,4,73.46,20
4353,6,191.53,37
4353,7,199.04,35
4353,8,104.30,22
4353,10,68.30,19
4353,12,100.49,36
4354,1,101.97,24
4354,2,84.35,31
4354,3,63.10,32
4354,4,76.02,25
4354,6,87.48,22
4354,7,44.30,16
4354,9,47.86,18
4354,10,30.62,15
4354,11,99.58,32
4354,12,91.19,22
4355,1,52.36,18
4355,2,40.91,18
4355,5,96.67,23
4355,9,348.94,34
4355,10,169.31,28
4355,12,47.75,15
4356,2,83.57,21
4356,3,51.99,18
4356,4,61.93,37
4356,6,98.87,29
4356,9,141.73,31
4356,12,121.46,42
4357,2,44.77,18
4357,3,86.44,33
4357,5,90.49,23
4357,6,178.83,35
4357,7,72.34,39
4357,8,137.55,30
4357,9,55.26,32
4357,10,66.74,22
4357,11,44.57,26
4357,12,51.60,30
4358,3,59.81,31
4358,7,105.93,36
4358,9,111.34,22
4358,11,59.56,18
4358,12,116.01,32
4359,1,59.16,27
4359,3,220.69,30
4359,4,55.11,22
4359,5,325.80,34
4359,6,299.50,41
4359,8,52.31,17
4359,9,58.18,25
4359,10,80.49,24
4359,11,170.25,25
4359,12,148.18,28
4360,1,83.18,25
4360,2,91.84,63
4360,3,47.25,17
4360,5,145.89,24
4360,8,55.13,22
4360,9,226.94,35
4361,4,84.16,27
4361,7,34.66,12
4361,8,39.95,28
4361,9,61.31,24
4361,10,144.22,68
4361,11,59.32,20
4361,12,42.81,17
4362,1,174.27,40
4362,3,127.75,23
4362,4,74.65,27
4362,5,43.26,26
4362,6,71.72,24
4362,9,166.20,31
4362,11,71.18,24
4363,2,43.13,18
4363,3,98.89,39
4363,5,90.99,57
4363,6,169.13,39
4363,9,95.76,24
4363,10,53.25,24
4363,12,43.11,23
4364,1,84.02,30
4364,2,63.29,32
4364,4,94.59,24
4364,5,95.08,33
4364,6,290.92,32
4364,7,87.54,22
4364,9,102.86,56
4364,10,68.52,19
4364,12,123.85,26
4365,5,129.46,30
4365,7,80.35,23
4365,8,100.21,35
4365,9,60.69,24
4365,12,108.49,28
4366,1,102.11,26
4366,2,371.05,30
4366,3,101.36,55
4366,4,67.02,19
4366,5,74.36,29
4366,6,99.06,24
4366,7,65.41,26
4366,9,150.54,25
4366,10,61.57,23
4366,12,80.76,37
4367,1,143.86,53
4367,2,177.00,38
4367,3,178.54,31
4367,4,92.88,26
4367,5,66.47,32
4367,7,74.95,39
4367,9,66.34,27
4367,10,94.25,23
4367,11,91.77,25
4367,12,34.81,14
4368,1,139.37,28
4368,2,87.33,23
4368,3,203.94,26
4368,4,40.81,17
4368,5,41.93,24
4368,6,51.07,19
4368,8,115.47,29
4368,9,127.17,39
4368,10,67.51,30
4368,11,96.59,33
4368,12,148.63,54
4369,3,62.90,25
4369,4,105.49,34
4369,5,163.45,54
4369,6,88.96,38
4369,7,56.54,19
4369,9,73.68,43
4369,10,68.17,26
4369,11,201.44,31
4370,2,51.58,24
4370,3,103.04,42
4370,5,83.01,27
4370,7,132.20,30
4370,8,98.40,39
4370,12,48.64,27
4371,1,84.66,38
4371,3,101.44,30
4371,5,221.84,26
4371,7,37.23,17
4371,8,83.84,39
4371,11,150.46,29
4372,3,55.83,31
4372,9,170.38,37
4372,10,97.72,26
4372,12,207.14,35
4373,2,86.29,29
4373,4,36.28,18
4373,7,63.06,33
4373,8,84.78,20
4373,9,61.03,29
4374,1,136.22,33
4374,2,62.76,19
4374,5,53.80,17
4374,6,66.27,18
4374,7,68.40,28
4374,8,69.46,25
4374,9,68.12,22
4374,10,51.32,46
4374,12,159.76,31
4375,3,97.26,60
4375,4,109.20,30
4375,6,98.76,25
4375,7,115.44,24
4375,9,81.43,30
4375,10,143.28,25
4375,11,64.25,22
4376,1,128.00,25
4376,3,41.42,17
4376,4,237.17,28
4376,5,59.16,25
4376,6,112.42,32
4376,7,82.99,39
4376,10,94.01,29
4376,11,83.95,22
4376,12,101.52,26
4377,1,70.78,27
4377,3,38.97,14
4377,4,43.25,14
4377,9,56.19,24
4377,12,63.66,20
4378,1,150.91,33
4378,2,81.82,29
4378,4,61.31,38
4378,5,79.79,48
4378,6,53.61,20
4378,7,49.81,17
4378,8,140.24,24
4378,9,200.27,38
4378,10,70.26,25
4378,12,41.78,38
4379,2,67.35,28
4379,3,68.86,42
4379,4,146.54,41
4379,5,34.34,56
4379,6,95.71,30
4379,8,50.92,26
4379,9,115.25,24
4380,4,151.65,34
4380,5,77.61,23
4380,7,218.00,29
4380,9,69.95,32
4380,10,104.22,24
4380,11,58.62,19
4380,12,71.62,43
4381,1,41.07,31
4381,4,56.01,47
4381,5,161.84,45
4381,8,31.91,15
4381,9,47.61,28
4381,10,69.38,25
4381,11,66.55,25
4382,1,98.47,30
4382,2,79.95,20
4382,3,115.35,40
4382,4,39.64,20
4382,6,112.86,31
4382,8,105.46,23
4382,9,116.49,24
4382,10,37.09,53
4382,11,40.93,35
4383,1,34.10,31
4383,2,84.15,27
4383,3,61.73,20
4383,7,79.50,34
4383,9,107.58,39
4384,1,126.83,34
4384,4,83.73,36
4384,5,84.72,33
4384,6,40.17,15
4384,9,87.34,32
4384,10,46.92,20
4384,12,57.92,21
4385,1,125.07,24
4385,3,59.92,34
4385,4,59.89,27
4385,5,151.74,28
4385,6,49.16,32
4385,7,63.63,32
4385,8,53.34,19
4385,10,81.46,29
4385,11,36.29,16
4385,12,159.01,29
4386,3,91.12,22
4386,4,36.16,20
4386,5,60.39,20
4386,8,36.26,52
4386,10,132.25,30
4386,12,71.22,31
4387,1,262.89,28
4387,3,65.54,25
4387,5,88.64,31
4387,6,88.13,56
4387,7,105.37,47
4387,10,50.62,28
4387,11,42.59,51
4387,12,389.76,38
4388,6,64.44,33
4388,7,99.47,30
4388,10,123.31,53
4388,11,54.05,24
4388,12,54.71,18
4389,2,251.75,27
4389,3,45.34,25
4389,7,41.75,22
4389,10,60.55,37
4389,11,47.71,25
4389,12,74.13,37
4390,2,246.31,31
4390,3,49.82,17
4390,4,71.44,26
4390,5,70.42,23
4390,6,92.51,22
4390,8,72.97,27
4390,10,247.46,30
4390,11,120.10,26
4390,12,92.47,43
4391,1,90.53,26
4391,2,123.62,42
4391,5,56.61,65
4391,7,134.35,36
4391,8,95.84,29
4391,9,188.09,31
4391,10,70.41,37
4391,11,60.99,19
4391,12,117.94,41
4392,1,84.77,67
4392,2,107.35,33
4392,3,164.85,30
4392,6,131.50,29
4392,7,134.30,38
4392,10,178.82,30
4392,11,45.90,17
4393,1,50.32,21
4393,2,140.96,35
4393,3,34.29,12
4393,4,98.44,50
4393,5,111.34,28
4393,7,102.43,36
4393,8,195.63,33
4393,9,66.95,32
4393,10,95.60,38
4393,11,77.01,34
4394,2,47.99,41
4394,3,156.59,33
4394,4,88.29,22
4394,5,109.49,40
4394,6,49.95,17
4394,10,121.25,23
4395,1,38.48,39
4395,3,67.02,19
4395,4,97.12,31
4395,5,89.47,20
4395,6,53.52,24
4395,8,29.84,8
4395,10,76.53,24
4395,11,247.94,43
4396,1,82.24,36
4396,8,178.27,27
4396,10,337.78,45
4396,12,111.28,30
4397,1,316.00,56
